"SM3","","92A"
"SM5","","92A"
"SM7","","92A"
"SN6","","10Q"
"SN7","","10Q"
"SN8","","15A"
"SO1","","D9Y0V"
"SO14","","D9Y0V"
"SO15","","D9Y0V"
"SO16","","D9Y0V"
"SO17","","D9Y0V"
"SO18","","D9Y0V"
"SO19","","D9Y0V"
"SO2","","D9Y0V"
"SO20","","D9Y0V"
"SO21","","D9Y0V"
"SO22","","D9Y0V"
"SO23","","D9Y0V"
"SO24","","D9Y0V"
"SO25","","D9Y0V"
"SO3","","D9Y0V"
"SO30","","D9Y0V"
"SO31","","D9Y0V"
"SO32","","D9Y0V"
"SO4","","D9Y0V"
"SO40","","D9Y0V"
"SO41","","D9Y0V"
"SO42","","D9Y0V"
"SO43","","D9Y0V"
"SO45","","D9Y0V"
"SO5","","D9Y0V"
"SO50","","D9Y0V"
"SO51","","D9Y0V"
"SO52","","D9Y0V"
"SO53","","D9Y0V"
"SO9","","D9Y0V"
"SO97","","D9Y0V"
"SP10","","D9Y0V"
"SP11","","D9Y0V"
"SP4","","D9Y0V"
"SP5","","D9Y0V"
"SP6","","D9Y0V"
"SP9","","D9Y0V"
"TN1","","91Q"
"TN10","","91Q"
"TN11","","91Q"
"TN12","","91Q"
"TN13","","91Q"
"TN14","","91Q"
"TN15","","91Q"
"TN16","","91Q"
"TN16","","92A"
"TN17","","91Q"
"TN18","","91Q"
"TN18","","97R"
"TN19","","97R"
"TN2","","91Q"
"TN2","","97R"
"TN20","","97R"
"TN20","","91Q"
"TN21","","97R"
"TN22","","97R"
"TN23","","91Q"
"TN24","","91Q"
"TN25","","91Q"
"TN26","","91Q"
"TN27","","91Q"
"TN28","","91Q"
"TN29","","91Q"
"TN3","","91Q"
"TN3","","97R"
"TN30","","91Q"
"TN31","","97R"
"TN31","","91Q"
"TN32","","97R"
"TN33","","97R"
"TN34","","97R"
"TN35","","97R"
"TN36","","97R"
"TN37","","97R"
"TN38","","97R"
"TN39","","97R"
"TN4","","91Q"
"TN40","","97R"
"TN5","","97R"
"TN5","","91Q"
"TN6","","97R"
"TN7","","97R"
"TN8","","91Q"
"TN8","","92A"
"TN8","","97R"
"TN9","","91Q"
"TW12","","92A"
"TW14","","92A"
"TW15","","92A"
"TW16","","92A"
"TW17","","92A"
"TW18","","92A"
"TW18","","D4U1Y"
"TW19","","D4U1Y"
"TW19","","92A"
"TW20","","92A"
"TW20","","D4U1Y"
"TW6","","92A"
"UB8","","14Y"
"UB9","","14Y"
"WD3","","14Y"
